Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages,DeltaT_x,VERTA_x,VERTASmooth_x,UTCTIME,ALT,LAT,LON,#SATS,FIX,HORZV,VERTV,HEAD,FLAGS,>40,>32,>24,RSSI,BATT,Altitude AGL,Launch detection,Apogee detection,Landing detection,Distance (feet),DeltaT_y,EWFeet,NSFeet,EWVel,NSVel,EWVelSmooth,NSVelSmooth,Zenith,TotalV,VERTA_y,HORZA,VERTASmooth_y,HORZASmooth,VERTA_NO_GRAVITY,DragA,DragA_Smooth
2.3,785.9343,982.2,458.0,82.94, -,8.770906,0.04999999999999982,218.09600000000123,141.90485714285705,Apr 13 2025 16:59:19.800 UTC,931.9,0.0003300000000052705,-0.00043999999999755346,11.0,3.0,178.0,496.0,-62.0,3.0,0.0,3.0,7.0,-32.0,3.702,685.9,True,False,False,178.2239,0.09999999999999964,-140.35303818216855,120.30717600192146,-191.39050662853262,72.91343999723989,-141.26442154728215,83.32964571483159,19.74158877804446,526.9724850502159,200.0000000000007,50.00000000000018,209.99999999999994,65.7142857142857,242.19999999999993,247.30717741303016,166.4868822532647
2.35,811.1406,981.3,463.5714,82.94, -,8.770906,0.050000000000000266,111.42799999999906,149.932,Apr 13 2025 16:59:19.900 UTC,984.6,0.0003600000000005821,-0.0004899999999992133,11.0,3.0,186.0,520.0,-62.0,3.0,0.0,3.0,7.0,-32.0,3.702,738.6,True,False,False,195.8626,0.10000000000000009,-156.302247067124,131.24419200021222,-159.4920888495544,109.37015998290751,-143.54287996006627,91.1418000011753,19.6817391737559,552.2644294176478,239.9999999999998,79.99999999999993,114.99999999999993,52.14285714285712,147.19999999999993,167.53459344266773,156.1449896060156
2.4,836.364,980.4,469.1429,82.94, -,8.770906,0.04999999999999982,111.43000000000069,112.38085714285735,Apr 13 2025 16:59:19.900 UTC,984.6,0.0003600000000005821,-0.0004899999999992133,11.0,3.0,186.0,520.0,-62.0,3.0,0.0,3.0,7.0,-32.0,3.702,738.6,True,False,False,195.8626,0.10000000000000009,-156.302247067124,131.24419200021222,-159.4920888495544,109.37015998290751,-143.54287996006627,91.1418000011753,19.6817391737559,552.2644294176478,239.9999999999998,79.99999999999993,114.99999999999993,52.14285714285712,147.19999999999993,167.53459344266773,156.1449896060156
2.45,861.6078,979.5,472.1429,82.94, -,8.770906,0.050000000000000266,59.99999999999968,112.51714285714306,Apr 13 2025 16:59:20.000 UTC,1037.2,0.00038000000000693035,-0.0005400000000008731,11.0,3.0,179.0,525.0,-57.0,3.0,0.0,1.0,9.0,-32.0,3.702,791.2,True,False,False,214.4883,0.10000000000000009,-172.2514559520795,138.53553600252658,-159.49208884955496,72.91344002314354,-134.42904631540577,101.55800571136608,18.826932076781247,554.6764822849442,49.99999999999996,-69.99999999999994,60.71428571428569,33.57142857142856,92.91428571428568,116.33170027896911,145.98682188870336
2.5,892.4854,978.4,483.1429,82.94, -,8.770906,0.04999999999999982,220.0000000000008,89.79600000000008,Apr 13 2025 16:59:20.000 UTC,1037.2,0.00038000000000693035,-0.0005400000000008731,11.0,3.0,179.0,525.0,-57.0,3.0,0.0,1.0,9.0,-32.0,3.702,791.2,True,False,False,214.4883,0.10000000000000009,-172.2514559520795,138.53553600252658,-159.49208884955496,72.91344002314354,-134.42904631540577,101.55800571136608,18.826932076781247,554.6764822849442,49.99999999999996,-69.99999999999994,60.71428571428569,33.57142857142856,92.91428571428568,116.33170027896911,145.98682188870336
2.55,917.7711,977.5,483.5238,82.94, -,8.770906,0.04999999999999982,7.617999999999965,82.31314285714289,Apr 13 2025 16:59:20.000 UTC,1037.2,0.00038000000000693035,-0.0005400000000008731,11.0,3.0,179.0,525.0,-57.0,3.0,0.0,1.0,9.0,-32.0,3.702,791.2,True,False,False,214.4883,0.10000000000000009,-172.2514559520795,138.53553600252658,-159.49208884955496,72.91344002314354,-134.42904631540577,101.55800571136608,18.826932076781247,554.6764822849442,49.99999999999996,-69.99999999999994,60.71428571428569,33.57142857142856,92.91428571428568,116.33170027896911,145.98682188870336
2.6,940.262,976.7,486.4762,82.94, -,8.770906,0.050000000000000266,59.04799999999992,74.96599999999998,Apr 13 2025 16:59:20.100 UTC,1090.5,0.0004100000000022419,-0.0005799999999993588,11.0,3.0,167.0,534.0,-52.0,3.0,0.0,2.0,7.0,-32.0,3.702,844.5,True,False,False,229.5998,0.10000000000000009,-185.01082305913727,149.47255200081733,-127.59367107057744,109.37015998290737,-129.87212948983762,111.97421142525745,17.366242522740606,559.504244845381,89.99999999999991,-119.9999999999999,7.857142857142873,-13.571428571428543,40.05714285714288,126.50918817966358,134.73792100577003
2.65,962.7679,975.9,489.4286,82.94, -,8.770906,0.04999999999999982,59.04800000000044,67.21085714285722,Apr 13 2025 16:59:20.100 UTC,1090.5,0.0004100000000022419,-0.0005799999999993588,11.0,3.0,167.0,534.0,-52.0,3.0,0.0,2.0,7.0,-32.0,3.702,844.5,True,False,False,229.5998,0.10000000000000009,-185.01082305913727,149.47255200081733,-127.59367107057744,109.37015998290737,-129.87212948983762,111.97421142525745,17.366242522740606,559.504244845381,89.99999999999991,-119.9999999999999,7.857142857142873,-13.571428571428543,40.05714285714288,126.50918817966358,134.73792100577003
2.7,985.2905,975.1,492.381,82.94, -,8.770906,0.050000000000000266,59.04799999999878,13.74142857142871,Apr 13 2025 16:59:20.300 UTC,1184.2,0.0004800000000031446,-0.000649999999993156,10.0,3.0,158.0,469.0,-32.0,3.0,1.0,0.0,7.0,-38.0,3.702,938.2,True,False,False,261.7043,0.19999999999999973,-207.3397154953551,174.99225600114642,-111.64446218108935,127.5985200016456,-111.6444621940407,122.39041714284936,18.61800180876547,494.8989795907848,-325.00000000000045,-45.00000000000006,-26.42857142857151,-20.71428571428571,5.771428571428494,45.36859472978094,121.79882188784104
2.75,1010.644,974.2,495.381,82.94, -,8.770906,0.04999999999999982,60.00000000000021,13.74142857142871,Apr 13 2025 16:59:20.300 UTC,1184.2,0.0004800000000031446,-0.000649999999993156,10.0,3.0,158.0,469.0,-32.0,3.0,1.0,0.0,7.0,-38.0,3.702,938.2,True,False,False,261.7043,0.19999999999999973,-207.3397154953551,174.99225600114642,-111.64446218108935,127.5985200016456,-111.6444621940407,122.39041714284936,18.61800180876547,494.8989795907848,-325.00000000000045,-45.00000000000006,-26.42857142857151,-20.71428571428571,5.771428571428494,45.36859472978094,121.79882188784104
2.8,1030.377,973.5,495.6667,82.94, -,8.770906,0.04999999999999982,5.714000000000417,6.258571428571526,Apr 13 2025 16:59:20.300 UTC,1184.2,0.0004800000000031446,-0.000649999999993156,10.0,3.0,158.0,469.0,-32.0,3.0,1.0,0.0,7.0,-38.0,3.702,938.2,True,False,False,261.7043,0.19999999999999973,-207.3397154953551,174.99225600114642,-111.64446218108935,127.5985200016456,-111.6444621940407,122.39041714284936,18.61800180876547,494.8989795907848,-325.00000000000045,-45.00000000000006,-26.42857142857151,-20.71428571428571,5.771428571428494,45.36859472978094,121.79882188784104
2.85,1044.479,973.0,487.9524,82.94, -,8.770906,0.050000000000000266,-154.28599999999878,-1.224571428571368,Apr 13 2025 16:59:20.400 UTC,1229.2,0.0005200000000016303,-0.0006699999999995043,10.0,3.0,160.0,455.0,-31.0,3.0,1.0,3.0,4.0,-38.0,3.702,983.2,True,False,False,276.1665,0.10000000000000009,-213.71939905115053,189.57494400059434,-63.79683555795418,145.82687999447913,-102.53062854290444,127.59852000164535,19.374139768657585,482.3121395942673,-139.9999999999999,19.999999999999982,-62.14285714285719,-34.999999999999986,-29.942857142857186,36.00798097474438,108.19789964109685
2.9,1069.879,972.1,488.3333,82.94, -,8.770906,0.04999999999999982,7.617999999999965,-8.571428571428413,Apr 13 2025 16:59:20.400 UTC,1229.2,0.0005200000000016303,-0.0006699999999995043,10.0,3.0,160.0,455.0,-31.0,3.0,1.0,3.0,4.0,-38.0,3.702,983.2,True,False,False,276.1665,0.10000000000000009,-213.71939905115053,189.57494400059434,-63.79683555795418,145.82687999447913,-102.53062854290444,127.59852000164535,19.374139768657585,482.3121395942673,-139.9999999999999,19.999999999999982,-62.14285714285719,-34.999999999999986,-29.942857142857186,36.00798097474438,108.19789964109685
2.95,1092.471,971.3,488.6667,82.94, -,8.770906,0.050000000000000266,6.66799999999963,-31.564857142856834,Apr 13 2025 16:59:20.500 UTC,1274.5,0.000560000000000116,-0.0006999999999948159,10.0,3.0,159.0,449.0,-30.0,3.0,0.0,5.0,3.0,-38.0,3.702,1028.5,True,False,False,290.7421,0.10000000000000009,-223.2889243803106,204.15763200004227,-95.6952532916005,145.82687999447913,-88.85987807267577,132.8066228567408,19.50008628116312,476.3213201190978,-59.99999999999995,-9.999999999999991,-72.1428571428572,-27.85714285714286,-39.94285714285719,41.17562187429229,93.90413543356055
3.0,1115.078,970.5,489.0,82.94, -,8.770906,0.04999999999999982,6.666000000000191,-54.42199999999976,Apr 13 2025 16:59:20.500 UTC,1274.5,0.000560000000000116,-0.0006999999999948159,10.0,3.0,159.0,449.0,-30.0,3.0,0.0,5.0,3.0,-38.0,3.702,1028.5,True,False,False,290.7421,0.10000000000000009,-223.2889243803106,204.15763200004227,-95.6952532916005,145.82687999447913,-88.85987807267577,132.8066228567408,19.50008628116312,476.3213201190978,-59.99999999999995,-9.999999999999991,-72.1428571428572,-27.85714285714286,-39.94285714285719,41.17562187429229,93.90413543356055
3.05,1140.53,969.6,489.381,82.94, -,8.770906,0.04999999999999982,7.619999999999463,-39.183714285714345,Apr 13 2025 16:59:20.500 UTC,1274.5,0.000560000000000116,-0.0006999999999948159,10.0,3.0,159.0,449.0,-30.0,3.0,0.0,5.0,3.0,-38.0,3.702,1028.5,True,False,False,290.7421,0.10000000000000009,-223.2889243803106,204.15763200004227,-95.6952532916005,145.82687999447913,-88.85987807267577,132.8066228567408,19.50008628116312,476.3213201190978,-59.99999999999995,-9.999999999999991,-72.1428571428572,-27.85714285714286,-39.94285714285719,41.17562187429229,93.90413543356055
3.1,1160.338,968.9,484.3333,82.94, -,8.770906,0.050000000000000266,-100.95399999999873,-69.93200000000009,Apr 13 2025 16:59:20.600 UTC,1319.4,0.0006000000000057071,-0.0007200000000011642,10.0,3.0,159.0,445.0,-31.0,3.0,0.0,4.0,5.0,-38.0,3.702,1073.4,True,False,False,306.3948,0.10000000000000009,-229.668607936106,218.7403200020806,-63.79683555795418,145.82688002038324,-84.30296124710766,138.0147257155368,19.661980040847055,472.5526425701162,-39.999999999999964,0.0,-86.42857142857147,-10.714285714285731,-54.22857142857147,54.22857142857147,77.13718217356961
3.15,1180.158,968.2,476.619,82.94, -,8.770906,0.04999999999999982,-154.28600000000014,-69.93200000000007,Apr 13 2025 16:59:20.600 UTC,1319.4,0.0006000000000057071,-0.0007200000000011642,10.0,3.0,159.0,445.0,-31.0,3.0,0.0,4.0,5.0,-38.0,3.702,1073.4,True,False,False,306.3948,0.10000000000000009,-229.668607936106,218.7403200020806,-63.79683555795418,145.82688002038324,-84.30296124710766,138.0147257155368,19.661980040847055,472.5526425701162,-39.999999999999964,0.0,-86.42857142857147,-10.714285714285731,-54.22857142857147,54.22857142857147,77.13718217356961
3.2,1202.824,967.4,474.2381,82.94, -,8.770906,0.050000000000000266,-47.61800000000082,-77.55114285714286,Apr 13 2025 16:59:20.700 UTC,1363.7,0.0006400000000041928,-0.0007499999999964757,9.0,3.0,157.0,444.0,-30.0,3.0,0.0,4.0,4.0,-38.0,3.702,1117.7,True,False,False,322.7828,0.10000000000000009,-239.23813326526607,233.32300800152856,-95.6952532916005,145.8268799944794,-82.02450283432358,140.6187771430844,19.473777921750397,470.9405482648526,-9.999999999999991,-19.999999999999982,-42.857142857142826,-4.2857142857142945,-10.657142857142823,22.66218643197407,54.30246465200298
3.25,1222.67,966.7,463.8571,82.94, -,8.770906,0.04999999999999982,-207.62000000000018,-77.68714285714283,Apr 13 2025 16:59:20.700 UTC,1363.7,0.0006400000000041928,-0.0007499999999964757,9.0,3.0,157.0,444.0,-30.0,3.0,0.0,4.0,4.0,-38.0,3.702,1117.7,True,False,False,322.7828,0.10000000000000009,-239.23813326526607,233.32300800152856,-95.6952532916005,145.8268799944794,-82.02450283432358,140.6187771430844,19.473777921750397,470.9405482648526,-9.999999999999991,-19.999999999999982,-42.857142857142826,-4.2857142857142945,-10.657142857142823,22.66218643197407,54.30246465200298
3.3,1245.364,965.9,464.1905,82.94, -,8.770906,0.04999999999999982,6.667999999999689,-85.44199999999996,Apr 13 2025 16:59:20.800 UTC,1407.9,0.0006700000000066098,-0.000770000000002824,11.0,3.0,155.0,442.0,-30.0,3.0,0.0,4.0,6.0,-38.0,3.702,1161.9,True,False,False,337.6018,0.09999999999999964,-245.61781682106147,244.2600240024097,-63.79683555795418,109.37016000881168,-82.02450283432356,135.41067428798902,19.324683462030023,468.38979493579916,-20.00000000000007,-20.00000000000007,-25.714285714285698,-7.142857142857149,6.485714285714305,21.02532971907745,40.25582396384154
3.35,1270.915,965.0,461.8571,82.94, -,8.770906,0.050000000000000266,-46.66799999999942,-93.46914285714288,Apr 13 2025 16:59:20.900 UTC,1452.1,0.0007100000000050954,-0.0007999999999981355,11.0,3.0,155.0,441.0,-31.0,3.0,0.0,3.0,7.0,-38.0,3.702,1206.1,True,False,False,351.4672,0.10000000000000009,-255.18734215022155,258.84271200185765,-95.69525329160078,145.8268799944794,-82.02450283432356,135.41067428798905,19.365245078955212,467.4462535949989,-9.999999999999991,0.0,-24.285714285714274,-5.714285714285722,7.914285714285729,7.914285714285729,30.64958737477705
3.4,1296.484,964.1,462.1905,82.94, -,8.770906,0.04999999999999982,6.667999999999689,-116.59857142857147,Apr 13 2025 16:59:20.900 UTC,1452.1,0.0007100000000050954,-0.0007999999999981355,11.0,3.0,155.0,441.0,-31.0,3.0,0.0,3.0,7.0,-38.0,3.702,1206.1,True,False,False,351.4672,0.10000000000000009,-255.18734215022155,258.84271200185765,-95.69525329160078,145.8268799944794,-82.02450283432356,135.41067428798905,19.365245078955212,467.4462535949989,-9.999999999999991,0.0,-24.285714285714274,-5.714285714285722,7.914285714285729,7.914285714285729,30.64958737477705
3.45,1313.54,963.5,454.4286,82.94, -,8.770906,0.050000000000000266,-155.23799999999855,-85.98628571428571,Apr 13 2025 16:59:21.000 UTC,1496.0,0.0007500000000035811,-0.0008299999999934471,11.0,3.0,155.0,439.0,-31.0,3.0,0.0,3.0,7.0,-38.0,3.702,1250.0,True,False,False,367.9569,0.10000000000000009,-264.75686747938164,273.42540000130555,-95.69525329160078,145.82687999447884,-82.02450283432356,135.41067428428863,19.446861443122202,465.55987799637546,-19.999999999999982,0.0,-25.71428571428573,-5.714285714285722,6.485714285714273,6.485714285714273,24.41740524004932
3.5,1327.761,963.0,443.9048,82.76, -,8.770906,0.04999999999999982,-210.47600000000062,-93.8777142857143,Apr 13 2025 16:59:21.000 UTC,1496.0,0.0007500000000035811,-0.0008299999999934471,11.0,3.0,155.0,439.0,-31.0,3.0,0.0,3.0,7.0,-38.0,3.702,1250.0,True,False,False,367.9569,0.10000000000000009,-264.75686747938164,273.42540000130555,-95.69525329160078,145.82687999447884,-82.02450283432356,135.41067428428863,19.446861443122202,465.55987799637546,-19.999999999999982,0.0,-25.71428571428573,-5.714285714285722,6.485714285714273,6.485714285714273,24.41740524004932
3.55,1347.68,962.3,433.4286,82.76, -,8.770906,0.04999999999999982,-209.52400000000085,-94.1494285714286,Apr 13 2025 16:59:21.000 UTC,1496.0,0.0007500000000035811,-0.0008299999999934471,11.0,3.0,155.0,439.0,-31.0,3.0,0.0,3.0,7.0,-38.0,3.702,1250.0,True,False,False,367.9569,0.10000000000000009,-264.75686747938164,273.42540000130555,-95.69525329160078,145.82687999447884,-82.02450283432356,135.41067428428863,19.446861443122202,465.55987799637546,-19.999999999999982,0.0,-25.71428571428573,-5.714285714285722,6.485714285714273,6.485714285714273,24.41740524004932
3.6,1373.306,961.4,433.7619,82.76, -,8.770906,0.050000000000000266,6.666000000000132,-109.79600000000002,Apr 13 2025 16:59:21.100 UTC,1539.9,0.0007800000000059981,-0.0008499999999997954,11.0,3.0,155.0,437.0,-31.0,3.0,0.0,2.0,8.0,-38.0,3.702,1293.9,True,False,False,381.8822,0.10000000000000009,-271.13655103517704,284.3624160021867,-63.7968355579539,109.37016000881148,-72.91066918318727,135.41067428428852,19.529141722919263,463.67445476325304,-19.999999999999982,0.0,-31.42857142857144,-4.2857142857142945,0.7714285714285616,0.7714285714285616,17.43451181771617
3.65,1393.252,960.7,431.3333,82.76, -,8.770906,0.04999999999999982,-48.572000000000514,-86.66685714285752,Apr 13 2025 16:59:21.100 UTC,1539.9,0.0007800000000059981,-0.0008499999999997954,11.0,3.0,155.0,437.0,-31.0,3.0,0.0,2.0,8.0,-38.0,3.702,1293.9,True,False,False,381.8822,0.10000000000000009,-271.13655103517704,284.3624160021867,-63.7968355579539,109.37016000881148,-72.91066918318727,135.41067428428852,19.529141722919263,463.67445476325304,-19.999999999999982,0.0,-31.42857142857144,-4.2857142857142945,0.7714285714285616,0.7714285714285616,17.43451181771617
3.7,1413.21,960.0,428.9048,82.76, -,8.770906,0.050000000000000266,-48.56999999999945,-63.67371428571438,Apr 13 2025 16:59:21.200 UTC,1583.2,0.0008200000000044838,-0.0008799999999951069,11.0,3.0,155.0,432.0,-31.0,3.0,0.0,4.0,6.0,-38.0,3.702,1337.2,True,False,False,398.4133,0.10000000000000009,-280.7060763643371,298.94510400163466,-95.6952532916005,145.8268799944794,-75.18912759273346,138.01472571183623,19.737798465920733,458.9651402884537,-49.99999999999996,0.0,-29.28571428571429,-2.857142857142858,2.9142857142857146,2.9142857142857146,15.30862809411561
3.75,1430.325,959.4,423.7619,82.76, -,8.770906,0.04999999999999982,-102.85800000000032,-17.687142857142927,Apr 13 2025 16:59:21.200 UTC,1583.2,0.0008200000000044838,-0.0008799999999951069,11.0,3.0,155.0,432.0,-31.0,3.0,0.0,4.0,6.0,-38.0,3.702,1337.2,True,False,False,398.4133,0.10000000000000009,-280.7060763643371,298.94510400163466,-95.6952532916005,145.8268799944794,-75.18912759273346,138.01472571183623,19.737798465920733,458.9651402884537,-49.99999999999996,0.0,-29.28571428571429,-2.857142857142858,2.9142857142857146,2.9142857142857146,15.30862809411561
3.8,1456.015,958.5,424.0952,82.76, -,8.770906,0.04999999999999982,6.6659999999990545,-25.442285714285685,Apr 13 2025 16:59:21.300 UTC,1625.1,0.0008600000000029695,-0.0009000000000014552,10.0,3.0,155.0,427.0,-31.0,3.0,0.0,3.0,5.0,-39.0,3.702,1379.1,True,False,False,411.9131,0.09999999999999964,-287.0857599201325,313.5277920010826,-63.79683555795418,145.82687999448007,-70.63221077364099,138.0147257118361,19.950778645221604,454.26203891586624,-50.00000000000018,0.0,-29.28571428571428,-2.857142857142858,2.9142857142857217,2.9142857142857217,13.780015600104761
3.85,1473.152,957.9,421.619,82.76, -,8.770906,0.050000000000000266,-49.523999999998715,-25.441999999999883,Apr 13 2025 16:59:21.400 UTC,1665.3,0.0009000000000014552,-0.0009099999999904185,11.0,3.0,154.0,422.0,-30.0,3.0,0.0,3.0,5.0,-39.0,3.703,1419.3,True,False,False,426.5546,0.10000000000000009,-290.27560169349715,328.1104800005305,-31.898417733646596,145.82687999447884,-70.632210773641,138.01472571553685,20.048487755803194,449.22154890432404,-49.99999999999996,-9.999999999999991,-36.428571428571466,-2.857142857142858,-4.228571428571463,10.857293232041343,12.540770843222175
3.9,1493.157,957.2,427.2381,82.76, -,8.770906,0.04999999999999982,112.38199999999932,-25.44228571428575,Apr 13 2025 16:59:21.400 UTC,1665.3,0.0009000000000014552,-0.0009099999999904185,11.0,3.0,154.0,422.0,-30.0,3.0,0.0,3.0,5.0,-39.0,3.703,1419.3,True,False,False,426.5546,0.10000000000000009,-290.27560169349715,328.1104800005305,-31.898417733646596,145.82687999447884,-70.632210773641,138.01472571553685,20.048487755803194,449.22154890432404,-49.99999999999996,-9.999999999999991,-36.428571428571466,-2.857142857142858,-4.228571428571463,10.857293232041343,12.540770843222175
3.95,1516.034,956.4,424.8571,82.76, -,8.770906,0.050000000000000266,-47.61999999999918,-9.79599999999996,Apr 13 2025 16:59:21.400 UTC,1665.3,0.0009000000000014552,-0.0009099999999904185,11.0,3.0,154.0,422.0,-30.0,3.0,0.0,3.0,5.0,-39.0,3.703,1419.3,True,False,False,426.5546,0.10000000000000009,-290.27560169349715,328.1104800005305,-31.898417733646596,145.82687999447884,-70.632210773641,138.01472571553685,20.048487755803194,449.22154890432404,-49.99999999999996,-9.999999999999991,-36.428571428571466,-2.857142857142858,-4.228571428571463,10.857293232041343,12.540770843222175
