Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
24.00,3486.369,889.50,-104.2381,82.58, -,8.732011
24.05,3474.236,889.90,-92.61905,82.58, -,8.732011
24.10,3453.017,890.60,-109.9048,82.58, -,8.732011
24.15,3443.925,890.90,-133.0476,82.58, -,8.732011
24.20,3440.896,891.00,-130.1429,82.58, -,8.732011
24.25,3428.78,891.40,-101.1429,82.58, -,8.732011
24.30,3437.868,891.10,-78,82.58, -,8.732011
24.35,3443.925,890.90,-109.8571,82.58, -,8.732011
24.40,3434.837,891.20,-118.5238,82.58, -,8.732011
24.45,3419.697,891.70,-86.66666,82.58, -,8.732011
24.50,3401.537,892.30,-80.80952,82.58, -,8.732011
24.55,3389.435,892.70,-115.4762,82.58, -,8.732011
24.60,3380.362,893.00,-144.3333,82.58, -,8.732011
24.65,3377.339,893.10,-147.1905,82.58, -,8.732011
24.70,3371.292,893.30,-144.2857,82.58, -,8.732011
24.75,3374.314,893.20,-121.1905,82.58, -,8.732011
24.80,3380.362,893.00,-98.09524,82.58, -,8.732011
24.85,3386.411,892.80,-72.09524,82.58, -,8.732011
24.90,3386.411,892.80,-51.90476,82.58, -,8.732011
24.95,3383.385,892.90,-66.33334,82.58, -,8.732011
25.00,3368.268,893.40,-106.7143,82.58, -,8.732011
25.05,3356.18,893.80,-124,82.58, -,8.732011
25.10,3347.116,894.10,-121.0476,82.58, -,8.732011
25.15,3353.157,893.90,-95.09524,82.58, -,8.732011
25.20,3353.157,893.90,-86.42857,82.58, -,8.732011
25.25,3350.136,894.00,-86.38095,82.58, -,8.732011
25.30,3341.074,894.30,-83.47619,82.58, -,8.732011
25.35,3335.034,894.50,-97.90476,82.58, -,8.732011
25.40,3322.956,894.90,-115.1905,82.58, -,8.732011
25.45,3319.938,895.00,-109.381,82.58, -,8.732011
25.50,3322.956,894.90,-92.09524,82.58, -,8.732011
25.55,3332.015,894.60,-66.19048,82.58, -,8.732011
25.60,3332.015,894.60,-54.66667,82.58, -,8.732011
25.65,3325.976,894.80,-51.80952,82.58, -,8.732011
25.70,3322.956,894.90,-51.80952,82.58, -,8.732011
25.75,3313.901,895.20,-54.66667,82.58, -,8.732011
25.80,3304.849,895.50,-66.14286,82.58, -,8.732011
25.85,3292.782,895.90,-83.38095,82.58, -,8.732011
25.90,3274.691,896.50,-106.381,82.58, -,8.732011
25.95,3286.752,896.10,-94.90476,82.58, -,8.732011
26.00,3322.956,894.90,-57.52381,82.58, -,8.732011
26.05,3313.901,895.20,-51.76191,82.58, -,8.732011
26.10,3277.705,896.40,-74.71429,82.58, -,8.732011
26.15,3265.65,896.80,-77.57143,82.58, -,8.732011
26.20,3274.691,896.50,-74.71429,82.58, -,8.732011
26.25,3277.705,896.40,-71.85714,82.58, -,8.732011
26.30,3274.691,896.50,-71.85714,82.58, -,8.732011
26.35,3262.635,896.90,-74.71429,82.58, -,8.732011
26.40,3259.623,897.00,-71.80952,82.58, -,8.732011
26.45,3256.611,897.10,-63.14286,82.58, -,8.732011
26.50,3250.585,897.30,-66.04762,82.58, -,8.732011
26.55,3241.55,897.60,-77.52381,82.58, -,8.732011
26.60,3247.572,897.40,-80.42857,82.58, -,8.732011
26.65,3259.623,897.00,-68.95238,82.58, -,8.732011
26.70,3223.486,898.20,-97.61905,82.58, -,8.732011
26.75,3187.388,899.40,-129.1429,82.58, -,8.732011
26.80,3178.37,899.70,-129.0952,82.58, -,8.732011
26.85,3169.354,900.00,-129.0476,82.58, -,8.732011
26.90,3163.344,900.20,-123.2857,82.58, -,8.732011
26.95,3163.344,900.20,-106.0476,82.58, -,8.732011
27.00,3166.35,900.10,-114.6667,82.58, -,8.732011
27.05,3169.354,900.00,-146.2857,82.58, -,8.732011
27.10,3181.377,899.60,-126.2381,82.58, -,8.732011
27.15,3190.396,899.30,-83.19048,82.58, -,8.732011
27.20,3172.358,899.90,-88.90476,82.58, -,8.732011
27.25,3163.344,900.20,-106.0952,82.58, -,8.732011
27.30,3157.336,900.40,-114.6667,82.58, -,8.732011
27.35,3151.33,900.60,-117.5238,82.58, -,8.732011
27.40,3160.341,900.30,-97.47619,82.58, -,8.732011
27.45,3172.358,899.90,-83.19048,82.58, -,8.732011
27.50,3181.377,899.60,-71.7619,82.58, -,8.732011
27.55,3172.358,899.90,-74.57143,82.58, -,8.732011
27.60,3166.35,900.10,-71.66666,82.58, -,8.732011
27.65,3160.341,900.30,-83.09524,82.58, -,8.732011
27.70,3154.333,900.50,-100.2857,82.58, -,8.732011
27.75,3151.33,900.60,-68.71429,82.58, -,8.732011
27.80,3148.326,900.70,-37.19048,82.58, -,8.732011
27.85,3139.319,901.00,-37.19048,82.58, -,8.732011
27.90,3130.314,901.30,-37.19048,82.58, -,8.732011
27.95,3127.311,901.40,-34.33333,82.58, -,8.732011
28.00,3121.311,901.60,-40.04762,82.58, -,8.732011
28.05,3112.309,901.90,-51.47619,82.58, -,8.732011
28.10,3103.312,902.20,-62.90476,82.58, -,8.732011
28.15,3097.314,902.40,-80.04762,82.58, -,8.732011
28.20,3085.323,902.80,-100.0476,82.58, -,8.732011
28.25,3070.34,903.30,-97.14286,82.58, -,8.732011
28.30,3052.368,903.90,-105.6667,82.58, -,8.732011
28.35,3049.374,904.00,-102.8095,82.58, -,8.732011
28.40,3058.357,903.70,-88.52381,82.58, -,8.732011
28.45,3064.348,903.50,-91.38095,82.58, -,8.732011
28.50,3070.34,903.30,-97.09524,82.58, -,8.732011
28.55,3067.343,903.40,-108.5238,82.58, -,8.732011
28.60,3052.368,903.90,-114.2381,82.58, -,8.732011
28.65,3040.393,904.30,-119.9048,82.58, -,8.732011
28.70,3040.393,904.30,-114.1905,82.58, -,8.732011
28.75,3046.381,904.10,-102.7619,82.58, -,8.732011
28.80,3040.393,904.30,-105.619,82.58, -,8.732011
28.85,3031.415,904.60,-111.3333,82.58, -,8.732011
28.90,3025.43,904.80,-108.4762,82.58, -,8.732011
28.95,3022.437,904.90,-102.7619,82.58, -,8.732011
29.00,3019.446,905.00,-102.7619,82.58, -,8.732011
29.05,3016.456,905.10,-99.90476,82.58, -,8.732011
29.10,3019.446,905.00,-88.47619,82.58, -,8.732011
29.15,3025.43,904.80,-74.19048,82.58, -,8.732011
29.20,3022.437,904.90,-71.33334,82.58, -,8.732011
29.25,3010.473,905.30,-71.28571,82.58, -,8.732011
29.30,3007.482,905.40,-59.85714,82.58, -,8.732011
29.35,3007.482,905.40,-42.76191,82.58, -,8.732011
29.40,3007.482,905.40,-39.90476,82.58, -,8.732011
29.45,3007.482,905.40,-48.47619,82.58, -,8.732011
29.50,3007.482,905.40,-54.19048,82.58, -,8.732011
29.55,3004.492,905.50,-62.76191,82.58, -,8.732011
29.60,3001.503,905.60,-62.76191,82.58, -,8.732011
29.65,3001.503,905.60,-48.47619,82.58, -,8.732011
29.70,2998.512,905.70,-39.95238,82.58, -,8.732011
29.75,2998.512,905.70,-39.95238,82.58, -,8.732011
29.80,2995.524,905.80,-48.52381,82.58, -,8.732011
29.85,2995.524,905.80,-42.80952,82.58, -,8.732011
29.90,2992.533,905.90,-37.09524,82.58, -,8.732011
29.95,2992.533,905.90,-31.38095,82.58, -,8.732011
30.00,2989.545,906.00,-31.38095,82.58, -,8.732011
30.05,2989.545,906.00,-28.52381,82.58, -,8.732011
30.10,2986.557,906.10,-28.52381,82.58, -,8.732011
30.15,2986.557,906.10,-31.38095,82.58, -,8.732011
30.20,2983.568,906.20,-39.95238,82.58, -,8.732011
30.25,2983.568,906.20,-37.09524,82.58, -,8.732011
30.30,2986.557,906.10,-22.85714,82.58, -,8.732011
30.35,2986.557,906.10,-20,82.58, -,8.732011
30.40,2983.568,906.20,-22.85714,82.58, -,8.732011
30.45,2980.58,906.30,-25.71428,82.58, -,8.732011
30.50,2977.592,906.40,-28.57143,82.58, -,8.732011
30.55,2977.592,906.40,-28.57143,82.58, -,8.751458
30.60,2974.605,906.50,-28.57143,82.58, -,8.751458
30.65,2974.605,906.50,-25.71428,82.58, -,8.751458
30.70,2971.618,906.60,-28.57143,82.58, -,8.751458
30.75,2971.618,906.60,-25.71428,82.58, -,8.751458
30.80,2968.63,906.70,-28.57143,82.58, -,8.751458
30.85,2968.63,906.70,-25.71428,82.58, -,8.751458
30.90,2965.644,906.80,-28.57143,82.58, -,8.751458
30.95,2965.644,906.80,-25.71428,82.58, -,8.751458
31.00,2965.644,906.80,-25.71428,82.58, -,8.751458
31.05,2962.656,906.90,-25.71428,82.58, -,8.751458
31.10,2962.656,906.90,-25.71428,82.58, -,8.751458
31.15,2962.656,906.90,-22.85714,82.58, -,8.751458
31.20,2959.671,907.00,-25.71428,82.58, -,8.751458
31.25,2959.671,907.00,-22.85714,82.58, -,8.751458
31.30,2959.671,907.00,-22.85714,82.58, -,8.751458
31.35,2956.686,907.10,-28.57143,82.58, -,8.751458
31.40,2956.686,907.10,-28.57143,82.58, -,8.751458
31.45,2956.686,907.10,-25.71428,82.58, -,8.751458
31.50,2956.686,907.10,-22.85714,82.58, -,8.751458
31.55,2953.699,907.20,-22.85714,82.58, -,8.751458
31.60,2953.699,907.20,-22.85714,82.58, -,8.751458
31.65,2953.699,907.20,-20,82.58, -,8.751458
31.70,2950.714,907.30,-22.85714,82.58, -,8.751458
31.75,2950.714,907.30,-20,82.58, -,8.751458
31.80,2947.728,907.40,-22.85714,82.58, -,8.751458
31.85,2947.728,907.40,-20,82.58, -,8.751458
31.90,2947.728,907.40,-20,82.58, -,8.751458
31.95,2947.728,907.40,-17.14286,82.58, -,8.751458
32.00,2944.744,907.50,-20,82.58, -,8.751458
32.05,2944.744,907.50,-20,82.58, -,8.751458
32.10,2941.76,907.60,-20,82.58, -,8.751458
32.15,2941.76,907.60,-20,82.58, -,8.751458
32.20,2941.76,907.60,-20,82.58, -,8.751458
32.25,2938.774,907.70,-20,82.58, -,8.751458
32.30,2938.774,907.70,-20,82.58, -,8.751458
32.35,2935.791,907.80,-22.85714,82.58, -,8.751458
32.40,2935.791,907.80,-20,82.58, -,8.751458
32.45,2932.806,907.90,-22.85714,82.58, -,8.751458
32.50,2929.823,908.00,-25.71428,82.58, -,8.751458
32.55,2929.823,908.00,-25.71428,82.58, -,8.751458
32.60,2926.841,908.10,-25.71428,82.58, -,8.751458
32.65,2926.841,908.10,-25.71428,82.58, -,8.751458
32.70,2923.856,908.20,-28.57143,82.58, -,8.751458
32.75,2923.856,908.20,-25.71428,82.58, -,8.751458
32.80,2923.856,908.20,-25.71428,82.58, -,8.751458
32.85,2920.874,908.30,-25.71428,82.58, -,8.751458
32.90,2920.874,908.30,-25.71428,82.58, -,8.751458
32.95,2917.891,908.40,-28.57143,82.58, -,8.751458
33.00,2917.891,908.40,-28.57143,82.58, -,8.751458
33.05,2917.891,908.40,-25.71428,82.58, -,8.751458
33.10,2914.909,908.50,-28.57143,82.58, -,8.751458
33.15,2914.909,908.50,-25.71428,82.58, -,8.751458
33.20,2914.909,908.50,-25.71428,82.58, -,8.751458
33.25,2914.909,908.50,-25.71428,82.58, -,8.751458
33.30,2911.928,908.60,-25.71428,82.58, -,8.751458
33.35,2908.945,908.70,-28.57143,82.58, -,8.751458
33.40,2908.945,908.70,-25.71428,82.58, -,8.751458
33.45,2908.945,908.70,-25.71428,82.58, -,8.751458
33.50,2908.945,908.70,-22.85714,82.58, -,8.751458
33.55,2908.945,908.70,-20,82.58, -,8.751458
33.60,2908.945,908.70,-20,82.58, -,8.751458
33.65,2905.964,908.80,-20,82.58, -,8.751458
33.70,2905.964,908.80,-20,82.58, -,8.751458
33.75,2905.964,908.80,-17.14286,82.58, -,8.751458
33.80,2902.982,908.90,-20,82.58, -,8.751458
33.85,2902.982,908.90,-20,82.58, -,8.751458
33.90,2902.982,908.90,-17.14286,82.58, -,8.751458
33.95,2900.002,909.00,-20,82.58, -,8.751458
34.00,2897.022,909.10,-20,82.58, -,8.751458
34.05,2897.022,909.10,-20,82.58, -,8.751458
34.10,2897.022,909.10,-20,82.58, -,8.751458
34.15,2894.041,909.20,-20,82.58, -,8.751458
34.20,2894.041,909.20,-20,82.58, -,8.751458
34.25,2891.061,909.30,-22.85714,82.58, -,8.751458
34.30,2888.08,909.40,-25.71428,82.58, -,8.751458
34.35,2888.08,909.40,-22.85714,82.58, -,8.751458
34.40,2888.08,909.40,-20,82.58, -,8.751458
34.45,2885.101,909.50,-22.85714,82.58, -,8.751458
34.50,2885.101,909.50,-22.85714,82.58, -,8.751458
34.55,2882.123,909.60,-25.71428,82.58, -,8.732011
34.60,2882.123,909.60,-25.71428,82.58, -,8.732011
34.65,2882.123,909.60,-25.71428,82.58, -,8.732011
34.70,2882.123,909.60,-22.85714,82.58, -,8.732011
34.75,2879.143,909.70,-25.71428,82.58, -,8.732011
34.80,2879.143,909.70,-25.71428,82.58, -,8.732011
34.85,2876.165,909.80,-25.71428,82.58, -,8.732011
34.90,2876.165,909.80,-25.71428,82.58, -,8.732011
34.95,2876.165,909.80,-25.71428,82.58, -,8.732011
35.00,2876.165,909.80,-22.85714,82.58, -,8.732011
35.05,2873.185,909.90,-22.85714,82.58, -,8.732011
35.10,2873.185,909.90,-22.85714,82.58, -,8.732011
35.15,2870.208,910.00,-25.71428,82.58, -,8.732011
35.20,2870.208,910.00,-22.85714,82.58, -,8.732011
35.25,2867.23,910.10,-25.71428,82.58, -,8.732011
35.30,2867.23,910.10,-22.85714,82.58, -,8.732011
35.35,2867.23,910.10,-20,82.58, -,8.732011
35.40,2867.23,910.10,-20,82.58, -,8.732011
35.45,2864.251,910.20,-22.85714,82.58, -,8.732011
35.50,2864.251,910.20,-20,82.58, -,8.751458
35.55,2861.275,910.30,-22.85714,82.58, -,8.751458
35.60,2861.275,910.30,-20,82.58, -,8.751458
35.65,2858.296,910.40,-22.85714,82.58, -,8.751458
35.70,2861.275,910.30,-20,82.58, -,8.751458
35.75,2858.296,910.40,-22.85714,82.58, -,8.751458
35.80,2858.296,910.40,-20,82.58, -,8.751458
35.85,2855.32,910.50,-22.85714,82.58, -,8.751458
35.90,2855.32,910.50,-20,82.58, -,8.751458
35.95,2852.344,910.60,-22.85714,82.58, -,8.751458
36.00,2852.344,910.60,-22.85714,82.58, -,8.751458
36.05,2849.367,910.70,-25.71428,82.58, -,8.751458
36.10,2849.367,910.70,-22.85714,82.58, -,8.751458
36.15,2849.367,910.70,-22.85714,82.58, -,8.751458
36.20,2849.367,910.70,-20,82.58, -,8.751458
36.25,2846.391,910.80,-22.85714,82.58, -,8.751458
36.30,2846.391,910.80,-20,82.58, -,8.751458
36.35,2843.414,910.90,-22.85714,82.58, -,8.751458
36.40,2843.414,910.90,-22.85714,82.58, -,8.751458
36.45,2843.414,910.90,-22.85714,82.58, -,8.751458
36.50,2843.414,910.90,-20,82.58, -,8.751458
36.55,2840.439,911.00,-22.80952,82.58, -,8.751458
36.60,2840.439,911.00,-19.95238,82.58, -,8.751458
36.65,2840.439,911.00,-19.95238,82.58, -,8.751458
36.70,2837.465,911.10,-19.90476,82.58, -,8.751458
36.75,2837.465,911.10,-22.76191,82.58, -,8.751458
36.80,2837.465,911.10,-19.90476,82.58, -,8.751458
36.85,2834.489,911.20,-22.76191,82.58, -,8.751458
36.90,2834.489,911.20,-19.90476,82.58, -,8.751458
36.95,2831.514,911.30,-22.71428,82.58, -,8.751458
37.00,2831.514,911.30,-19.85714,82.58, -,8.751458
37.05,2831.514,911.30,-19.85714,82.58, -,8.751458
37.10,2828.539,911.40,-19.85714,82.58, -,8.751458
37.15,2828.539,911.40,-19.85714,82.58, -,8.751458
37.20,2825.565,911.50,-22.66667,82.58, -,8.751458
37.25,2825.565,911.50,-22.66667,82.58, -,8.751458
37.30,2822.592,911.60,-22.61905,82.58, -,8.751458
37.35,2822.592,911.60,-22.61905,82.58, -,8.751458
37.40,2822.592,911.60,-19.76191,82.58, -,8.751458
37.45,2819.617,911.70,-22.57143,82.58, -,8.751458
37.50,2819.617,911.70,-22.57143,82.58, -,8.751458
37.55,2816.644,911.80,-25.38095,82.58, -,8.751458
37.60,2816.644,911.80,-22.57143,82.58, -,8.751458
37.65,2816.644,911.80,-22.57143,82.58, -,8.751458
37.70,2816.644,911.80,-22.57143,82.58, -,8.751458
37.75,2813.67,911.90,-22.57143,82.58, -,8.751458
37.80,2813.67,911.90,-22.57143,82.58, -,8.751458
37.85,2813.67,911.90,-22.57143,82.58, -,8.751458
37.90,2810.698,912.00,-22.52381,82.58, -,8.751458
37.95,2810.698,912.00,-22.52381,82.58, -,8.751458
38.00,2810.698,912.00,-19.71428,82.58, -,8.751458
38.05,2807.726,912.10,-22.52381,82.58, -,8.751458
38.10,2807.726,912.10,-22.52381,82.58, -,8.751458
38.15,2807.726,912.10,-19.66667,82.58, -,8.751458
38.20,2807.726,912.10,-19.66667,82.58, -,8.751458
38.25,2804.752,912.20,-19.66667,82.58, -,8.751458
38.30,2804.752,912.20,-19.66667,82.58, -,8.751458
38.35,2804.752,912.20,-16.85714,82.58, -,8.751458
38.40,2801.781,912.30,-19.66667,82.58, -,8.751458
38.45,2801.781,912.30,-19.66667,82.58, -,8.751458
38.50,2801.781,912.30,-16.85714,82.58, -,8.751458
38.55,2798.808,912.40,-19.66667,82.58, -,8.751458
38.60,2798.808,912.40,-16.85714,82.58, -,8.751458
38.65,2798.808,912.40,-16.85714,82.58, -,8.751458
38.70,2798.808,912.40,-16.85714,82.58, -,8.751458
38.75,2798.808,912.40,-16.85714,82.58, -,8.751458
38.80,2795.837,912.50,-16.85714,82.58, -,8.751458
38.85,2795.837,912.50,-16.85714,82.58, -,8.751458
38.90,2792.866,912.60,-19.66667,82.58, -,8.751458
38.95,2792.866,912.60,-16.85714,82.58, -,8.751458
39.00,2792.866,912.60,-16.85714,82.58, -,8.751458
39.05,2789.894,912.70,-19.66667,82.58, -,8.751458
39.10,2789.894,912.70,-16.85714,82.58, -,8.751458
39.15,2789.894,912.70,-16.85714,82.58, -,8.751458
39.20,2786.924,912.80,-19.66667,82.58, -,8.751458
39.25,2786.924,912.80,-19.66667,82.58, -,8.751458
39.30,2786.924,912.80,-16.85714,82.58, -,8.751458
39.35,2783.952,912.90,-19.66667,82.58, -,8.751458
39.40,2783.952,912.90,-19.66667,82.58, -,8.751458
39.45,2783.952,912.90,-16.85714,82.58, -,8.751458
39.50,2780.983,913.00,-19.66667,82.58, -,8.751458
39.55,2780.983,913.00,-19.66667,82.58, -,8.751458
39.60,2780.983,913.00,-16.85714,82.58, -,8.751458
39.65,2778.013,913.10,-19.66667,82.58, -,8.751458
39.70,2778.013,913.10,-19.66667,82.58, -,8.751458
39.75,2778.013,913.10,-19.66667,82.58, -,8.751458
39.80,2775.042,913.20,-22.47619,82.58, -,8.751458
39.85,2775.042,913.20,-19.66667,82.58, -,8.751458
39.90,2772.073,913.30,-22.47619,82.58, -,8.751458
39.95,2772.073,913.30,-19.66667,82.58, -,8.751458
40.00,2772.073,913.30,-19.66667,82.58, -,8.751458
40.05,2769.103,913.40,-22.47619,82.58, -,8.751458
40.10,2769.103,913.40,-19.66667,82.58, -,8.751458
40.15,2769.103,913.40,-19.66667,82.58, -,8.751458
40.20,2766.135,913.50,-22.47619,82.58, -,8.751458
40.25,2766.135,913.50,-19.66667,82.58, -,8.751458
40.30,2763.167,913.60,-22.47619,82.58, -,8.751458
40.35,2763.167,913.60,-22.47619,82.58, -,8.751458
40.40,2763.167,913.60,-19.66667,82.58, -,8.751458
40.45,2760.197,913.70,-22.47619,82.58, -,8.751458
40.50,2760.197,913.70,-22.47619,82.58, -,8.751458
40.55,2757.23,913.80,-22.47619,82.58, -,8.751458
40.60,2754.261,913.90,-25.28572,82.58, -,8.751458
40.65,2754.261,913.90,-25.28572,82.58, -,8.751458
40.70,2754.261,913.90,-22.47619,82.58, -,8.751458
40.75,2751.294,914.00,-25.28572,82.58, -,8.751458
40.80,2751.294,914.00,-25.28572,82.58, -,8.751458
40.85,2748.327,914.10,-25.28572,82.58, -,8.751458
40.90,2748.327,914.10,-25.28572,82.58, -,8.751458
40.95,2745.359,914.20,-25.28572,82.58, -,8.751458
41.00,2745.359,914.20,-25.28572,82.58, -,8.751458
41.05,2742.393,914.30,-28.09524,82.58, -,8.751458
41.10,2742.393,914.30,-25.28572,82.58, -,8.751458
41.15,2742.393,914.30,-25.28572,82.58, -,8.751458
41.20,2739.425,914.40,-28.09524,82.58, -,8.751458
41.25,2739.425,914.40,-25.28572,82.58, -,8.751458
41.30,2736.459,914.50,-28.09524,82.58, -,8.751458
41.35,2736.459,914.50,-25.28572,82.58, -,8.751458
41.40,2733.494,914.60,-28.09524,82.58, -,8.751458
41.45,2733.494,914.60,-28.09524,82.58, -,8.751458
41.50,2730.527,914.70,-28.09524,82.58, -,8.751458
41.55,2730.527,914.70,-28.09524,82.58, -,8.751458
41.60,2727.562,914.80,-28.09524,82.58, -,8.751458
41.65,2727.562,914.80,-25.28572,82.58, -,8.751458
41.70,2727.562,914.80,-25.28572,82.58, -,8.751458
41.75,2724.595,914.90,-28.09524,82.58, -,8.751458
41.80,2724.595,914.90,-25.28572,82.58, -,8.751458
41.85,2721.631,915.00,-28.09524,82.58, -,8.751458
41.90,2721.631,915.00,-25.28572,82.58, -,8.751458
41.95,2721.631,915.00,-25.28572,82.58, -,8.751458
42.00,2718.667,915.10,-25.28572,82.58, -,8.751458
42.05,2718.667,915.10,-25.28572,82.58, -,8.751458
42.10,2715.701,915.20,-25.28572,82.58, -,8.751458
42.15,2715.701,915.20,-25.28572,82.58, -,8.751458
42.20,2712.738,915.30,-28.09524,82.58, -,8.751458
42.25,2712.738,915.30,-25.28572,82.58, -,8.751458
42.30,2712.738,915.30,-25.28572,82.58, -,8.751458
42.35,2709.773,915.40,-25.28572,82.58, -,8.751458
42.40,2709.773,915.40,-25.28572,82.58, -,8.751458
42.45,2709.773,915.40,-22.47619,82.58, -,8.751458
42.50,2706.81,915.50,-25.28572,82.58, -,8.751458
42.55,2703.847,915.60,-25.28572,82.58, -,8.770906
42.60,2703.847,915.60,-25.28572,82.58, -,8.770906
42.65,2700.883,915.70,-25.28572,82.58, -,8.770906
42.70,2700.883,915.70,-25.28572,82.58, -,8.770906
42.75,2697.92,915.80,-28.09524,82.58, -,8.770906
42.80,2697.92,915.80,-25.28572,82.58, -,8.770906
42.85,2694.957,915.90,-28.09524,82.58, -,8.770906
42.90,2694.957,915.90,-25.28572,82.58, -,8.770906
42.95,2694.957,915.90,-25.28572,82.58, -,8.770906
43.00,2691.995,916.00,-28.09524,82.58, -,8.770906
43.05,2691.995,916.00,-25.28572,82.58, -,8.770906
43.10,2689.033,916.10,-28.09524,82.58, -,8.770906
43.15,2689.033,916.10,-25.28572,82.58, -,8.770906
43.20,2686.07,916.20,-28.09524,82.58, -,8.770906
43.25,2683.109,916.30,-28.09524,82.58, -,8.770906
43.30,2683.109,916.30,-28.09524,82.58, -,8.770906
43.35,2680.147,916.40,-30.90476,82.58, -,8.770906
43.40,2680.147,916.40,-28.09524,82.58, -,8.770906
43.45,2680.147,916.40,-28.09524,82.58, -,8.770906
43.50,2677.187,916.50,-30.90476,82.58, -,8.751458
43.55,2677.187,916.50,-28.09524,82.58, -,8.751458
43.60,2674.226,916.60,-28.09524,82.58, -,8.751458
43.65,2671.265,916.70,-30.90476,82.58, -,8.751458
43.70,2671.265,916.70,-28.09524,82.58, -,8.751458
43.75,2671.265,916.70,-28.09524,82.58, -,8.751458
43.80,2668.305,916.80,-28.09524,82.58, -,8.751458
43.85,2668.305,916.80,-28.09524,82.58, -,8.751458
43.90,2668.305,916.80,-25.28572,82.58, -,8.751458
43.95,2665.344,916.90,-28.09524,82.58, -,8.751458
44.00,2665.344,916.90,-28.09524,82.58, -,8.751458
44.05,2665.344,916.90,-25.28572,82.58, -,8.751458
44.10,2662.385,917.00,-28.09524,82.58, -,8.751458
44.15,2662.385,917.00,-25.28572,82.58, -,8.751458
44.20,2662.385,917.00,-25.28572,82.58, -,8.751458
44.25,2659.426,917.10,-25.28572,82.58, -,8.751458
44.30,2659.426,917.10,-22.47619,82.58, -,8.751458
44.35,2659.426,917.10,-22.47619,82.58, -,8.751458
44.40,2656.465,917.20,-22.47619,82.58, -,8.751458
44.45,2653.507,917.30,-25.28572,82.58, -,8.751458
44.50,2653.507,917.30,-25.28572,82.58, -,8.751458
44.55,2650.547,917.40,-25.28572,82.58, -,8.751458
44.60,2650.547,917.40,-25.28572,82.58, -,8.751458
44.65,2650.547,917.40,-22.47619,82.58, -,8.751458
44.70,2647.589,917.50,-22.47619,82.58, -,8.751458
44.75,2647.589,917.50,-22.47619,82.58, -,8.751458
44.80,2647.589,917.50,-22.47619,82.58, -,8.751458
44.85,2647.589,917.50,-19.66667,82.58, -,8.751458
44.90,2644.632,917.60,-22.47619,82.58, -,8.751458
44.95,2644.632,917.60,-22.47619,82.58, -,8.751458
45.00,2644.632,917.60,-19.66667,82.58, -,8.751458
45.05,2641.673,917.70,-22.47619,82.58, -,8.751458
45.10,2641.673,917.70,-22.47619,82.58, -,8.751458
45.15,2641.673,917.70,-19.66667,82.58, -,8.751458
45.20,2641.673,917.70,-19.66667,82.58, -,8.751458
45.25,2641.673,917.70,-19.66667,82.58, -,8.751458
45.30,2641.673,917.70,-16.85714,82.58, -,8.751458
45.35,2641.673,917.70,-16.85714,82.58, -,8.751458
45.40,2638.716,917.80,-19.66667,82.58, -,8.751458
45.45,2638.716,917.80,-16.85714,82.58, -,8.751458
45.50,2635.757,917.90,-16.85714,82.58, -,8.751458
45.55,2635.757,917.90,-16.85714,82.58, -,8.751458
45.60,2632.801,918.00,-16.85714,82.58, -,8.751458
45.65,2632.801,918.00,-16.85714,82.58, -,8.751458
45.70,2632.801,918.00,-16.85714,82.58, -,8.751458
45.75,2632.801,918.00,-14.04762,82.58, -,8.751458
45.80,2629.844,918.10,-16.85714,82.58, -,8.751458
45.85,2629.844,918.10,-16.85714,82.58, -,8.751458
45.90,2629.844,918.10,-16.85714,82.58, -,8.751458
45.95,2626.886,918.20,-16.85714,82.58, -,8.751458
46.00,2626.886,918.20,-16.85714,82.58, -,8.751458
46.05,2623.931,918.30,-19.66667,82.58, -,8.751458
46.10,2623.931,918.30,-16.85714,82.58, -,8.751458
46.15,2620.974,918.40,-19.66667,82.58, -,8.751458
46.20,2620.974,918.40,-19.66667,82.58, -,8.751458
46.25,2618.018,918.50,-22.47619,82.58, -,8.751458
46.30,2620.974,918.40,-19.66667,82.58, -,8.751458
46.35,2620.974,918.40,-19.66667,82.58, -,8.751458
46.40,2618.018,918.50,-22.47619,82.58, -,8.751458
46.45,2618.018,918.50,-19.66667,82.58, -,8.751458
46.50,2618.018,918.50,-19.66667,82.58, -,8.751458
46.55,2618.018,918.50,-16.85714,82.58, -,8.751458
46.60,2615.063,918.60,-19.66667,82.58, -,8.751458
46.65,2615.063,918.60,-16.85714,82.58, -,8.751458
46.70,2615.063,918.60,-16.85714,82.58, -,8.751458
46.75,2615.063,918.60,-16.85714,82.58, -,8.751458
46.80,2615.063,918.60,-16.85714,82.58, -,8.751458
46.85,2615.063,918.60,-14.04762,82.58, -,8.751458
46.90,2612.107,918.70,-16.85714,82.58, -,8.751458
46.95,2612.107,918.70,-16.85714,82.58, -,8.751458
47.00,2612.107,918.70,-14.04762,82.58, -,8.751458
47.05,2612.107,918.70,-14.04762,82.58, -,8.751458
47.10,2612.107,918.70,-11.2381,82.58, -,8.751458
47.15,2609.153,918.80,-14.04762,82.58, -,8.751458
47.20,2609.153,918.80,-11.2381,82.58, -,8.751458
47.25,2609.153,918.80,-11.2381,82.58, -,8.751458
47.30,2609.153,918.80,-8.428572,82.58, -,8.751458
47.35,2606.197,918.90,-14.04762,82.58, -,8.751458
47.40,2606.197,918.90,-14.04762,82.58, -,8.751458
